Date,Open,High,Low,Close,Volume
2010-02-08,9.616044170389277,9.909501911152104,9.505466139827895,9.888236999511719,10478616
2010-02-09,9.743633798036415,9.764898708238759,9.577766355051663,9.730875015258789,8934513
2010-02-10,9.786165787267091,9.871226263646616,9.620299124241608,9.671334266662598,9030337
2010-02-11,9.73937956419024,9.900993508909874,9.709608531388266,9.769149780273438,6819927
2010-02-12,9.845704201601846,9.866969108581543,9.59902981054355,9.866969108581543,9125666
2010-02-15,9.858463363284915,10.028583442413126,9.828692329019507,9.909500122070312,5366953
2010-02-16,10.241235430876236,10.53469315524982,10.232729303351345,10.521933555603027,22051321
2010-02-17,10.777115324401802,10.8664284483618,10.653777686522371,10.81539249420166,12212065
2010-02-18,10.798377990722656,10.862172715971079,10.641016688380606,10.798377990722656,9380416
2010-02-19,10.730329611430728,10.938726853774213,10.653775289058355,10.82814884185791,10335076
2010-02-22,10.930222337734472,11.134366955234446,10.908957426546362,11.108848571777344,10392879
2010-02-23,11.087580694257808,11.227929723926026,11.053557008803192,11.210917472839355,11576498
2010-02-24,11.142872324091556,11.198160926071047,10.9259689379962,10.955739974975586,15673171
2010-02-25,11.03229174843771,11.138617097102484,10.896196184203063,10.9259672164917,9800375
2010-02-26,10.994016725165851,11.13011230571854,10.887691363752523,11.113100051879883,12026621
2010-03-01,11.159884443130942,11.287473900020787,11.147124844066854,11.283221244812012,7020000
2010-03-02,11.35126802167163,11.376785583162,11.266207577693246,11.368279457092285,9283350
2010-03-03,11.38954678379837,11.517137885234103,11.295981010589502,11.478859901428223,8227989
2010-03-04,11.512884293789696,11.512884293789696,11.342764188167536,11.457594871520996,6580988
2010-03-05,11.402303655845696,11.483110626264605,11.31724321414651,11.376785278320312,7460374
2010-03-08,11.491616485450573,11.491616485450573,11.347013982932996,11.410809516906738,6027288
2010-03-09,11.457596249016628,11.51713915069785,11.393801508008165,11.470355033874512,7836010
2010-03-10,11.525643429516572,11.64047493310001,11.457595221843308,11.623462677001953,8946700
2010-03-11,11.631967517792521,11.63622017298693,11.406558007954715,11.483112335205078,8116688
2010-03-12,11.546908745274708,11.563921001967978,11.39805354100608,11.440584182739258,4768190
2010-03-15,11.4533415809485,11.517137127468965,11.325751304626465,11.325751304626465,7560439
2010-03-16,11.355522549455626,11.478859356014139,11.33425763913305,11.444835662841797,9579452
2010-03-17,11.546905279793275,11.631965721012115,11.525640373668253,11.62771224975586,9481208
2010-03-18,11.695758308957307,11.70426443320164,11.525638274226434,11.610698699951172,8556269
2010-03-19,11.585183849655406,11.665990829467773,11.512882996673634,11.665990829467773,4885417
2010-03-22,11.610701805654413,11.674496529473226,11.470351943159146,11.529894828796387,3522964
2010-03-23,11.648980734208447,11.721282417305614,11.610704381456948,11.68725872039795,8025442
2010-03-24,11.738292017720825,11.857376980031617,11.695762199071961,11.806340217590332,7322859
2010-03-25,11.729786320024893,11.831858208099096,11.674496904232038,11.819099426269531,6970572
2010-03-26,11.759557111081909,11.90841146834434,11.67449666164169,11.899906158447266,16578621
2010-03-29,11.908412016012386,12.023243505529958,11.89140057871705,11.933930397033691,8418578
2010-03-30,11.99772324750892,12.00622937318527,11.827603184138148,11.959446907043457,6040461
2010-03-31,11.997722045890429,12.057264919661426,11.840361595153809,11.840361595153809,9225809
2010-04-01,11.827607218098132,11.878643989562988,11.751053694338886,11.878643989562988,7113104
2010-04-06,11.925424022568446,12.027496727816745,11.848870514530788,12.014737129211426,5091425
2010-04-07,11.96795459862964,12.01048441585733,11.912665182858566,11.942436218261719,7324325
2010-04-08,11.90841180076754,11.90841180076754,11.780822348123799,11.81484603881836,9137754
2010-04-09,11.865885780347057,11.891403350597628,11.746800791207844,11.789331436157227,4718588
2010-04-12,11.865879969627095,11.925421209960776,11.793578316978783,11.840361595153809,5204767
2010-04-13,11.823355559714745,11.90416256293999,11.780825729958108,11.802090644836426,5430998
2010-04-14,11.887149447232858,12.027498519042402,11.836112678648504,11.993474006652832,8050475
2010-04-15,12.057268106559935,12.091291798131909,12.00623134412366,12.031749725341797,5547416
2010-04-16,12.01048561466549,12.057268908316859,11.933931282639415,11.984967231750488,6917820
2010-04-19,11.865883107105164,11.933930490255797,11.763810398941468,11.806340217590332,5064333
2010-04-20,11.870132623679979,11.908408960311919,11.776566884048584,11.840361595153809,4227043
2010-04-21,11.955197655293025,12.07002834281039,11.933931926690057,11.993474006652832,5191753
2010-04-22,11.853122872574483,11.870135125809385,11.721279951801058,11.776569366455078,7419647
2010-04-23,11.776566080919178,11.797830983170712,11.610698699951172,11.610698699951172,9238605
2010-04-27,11.623460265027397,11.678749677513542,11.487363877922117,11.559664726257324,9884188
2010-04-28,11.338510260323805,11.546906692533392,11.33000413348934,11.542654037475586,6901630
2010-04-29,11.427823734083388,11.542654408240056,11.38529309854492,11.483112335205078,7552119
2010-04-30,11.585183754681392,11.683002987353035,11.487364522009749,11.568171501159668,12629378
2010-05-03,11.627710682537067,11.785071946715094,11.568168626724768,11.721277236938477,4400163
2010-05-04,11.836112611351806,11.836112611351806,11.597945109573834,11.623462677001953,5341219
2010-05-05,11.30874049450685,11.393800961826319,11.083331767040411,11.138620376586914,17872948
2010-05-06,10.908956842718847,10.91746297008265,10.581475431166458,10.675041198730469,26740373
2010-05-07,10.181690331957409,10.43687081506487,10.122148273680247,10.279509544372559,24860584
2010-05-10,10.356064558499668,10.69205121020505,10.339052307341332,10.636762619018555,14110199
2010-05-11,10.794125116693161,10.815390024677795,10.551703368886917,10.555956840515137,10531232
2010-05-12,10.653777383501605,10.74309050492131,10.419862532194182,10.572970390319824,8516342
2010-05-13,10.738835761939464,10.823896211067176,10.641016531294186,10.751594543457031,10181546
2010-05-14,10.632512077496552,10.666536589188159,10.560211215230318,10.585729598999023,7848354
2010-05-17,10.349907618336513,10.432881452990893,10.166491508483887,10.166491508483887,13193184
2010-05-18,10.30623787486594,10.332440539134048,10.122821740847485,10.210163116455078,10293921
2010-05-19,9.961241993626553,10.105354556541037,9.882634836175209,9.913204193115234,12786745
2010-05-20,9.961242128283546,9.978710572090979,9.507068459626677,9.520170211791992,20855676
2010-05-21,9.162070073142003,9.799659800065458,9.092197145940315,9.72978687286377,26826939
2010-05-24,9.913202440055525,10.114086151123047,9.751621462143873,10.114086151123047,15021974
2010-05-25,9.921936720709805,9.921936720709805,9.659913466359312,9.721052169799805,11640724
2010-05-26,9.935035809880853,9.948136718610037,9.598773002624512,9.598773002624512,18591567
2010-05-27,9.616245311950816,9.9219388961792,9.472131903426426,9.9219388961792,16599147
2010-05-28,10.127187857955994,10.28003461498002,10.100985197343595,10.21889591217041,16166212
2010-05-31,10.218895824187172,10.262566086212521,9.996176146066986,10.022377967834473,8133223
2010-06-01,9.996176316239062,10.00927722734583,9.74288728266535,9.935037612915039,9646364
2010-06-02,9.847696974127471,9.930670814947636,9.742888000314567,9.786559104919434,8335478
2010-06-03,9.978710651099473,10.122822378483637,9.948140454884678,10.07915210723877,7681774
2010-06-04,10.079150337398262,10.092251248747381,9.865164871805739,9.939404487609863,7580277
2010-06-07,9.694852348012043,9.747256003352135,9.520170421940236,9.686118125915527,12210536
2010-06-08,9.673013490112249,9.882632242086594,9.659912580182368,9.865163803100586,8796645
2010-06-09,9.812759201414039,9.825860111179239,9.68611511690554,9.790924072265625,7535391
2010-06-10,9.825863388868996,9.935039909649168,9.821496697030378,9.887002944946289,11198041
2010-06-11,10.109718191786964,10.231995582580566,10.044212806127199,10.231995582580566,14792186
2010-06-15,10.301869349407506,10.301869349407506,10.175225257873535,10.175225257873535,9161167
2010-06-16,10.371741626503514,10.371741626503514,10.223261575198878,10.271299362182617,11935093
2010-06-17,10.262565766462966,10.293135116652127,10.07041628409048,10.157756805419922,9788237
2010-06-18,10.210163518379906,10.301871588999237,10.170859939740268,10.28877067565918,5264820
2010-06-21,10.441615378917572,10.476551420401147,10.323704666499317,10.411046028137207,6125858
2010-06-22,10.332438105564869,10.415411931608809,10.183958053588867,10.183958053588867,6629801
2010-06-23,10.057316354974487,10.100986623541809,9.852065086364746,9.852065086364746,10897315
2010-06-24,9.935036236208926,9.961238893410865,9.651177890307686,9.659912109375,10929884
2010-06-25,9.520167992599578,9.542003122959263,9.445927543033502,9.498332023620605,16299543
2010-06-28,9.53763671818178,9.563838542254825,9.358588124951353,9.393524169921875,9235274
2010-06-29,9.410992291246941,9.576939966789876,9.279980659484863,9.279980659484863,12036589
2010-06-30,9.017957854297714,9.279981131139184,8.99612272099749,9.271246910095215,15644789
2010-07-01,9.157704432407973,9.236311589352946,9.05289544889432,9.087831497192383,8810464
2010-07-02,9.258145494554661,9.341119332032706,9.092196980979217,9.153336524963379,10902586
2010-07-05,9.205740905941667,9.240677791006993,9.0572616602723,9.079096794128418,4709830
2010-07-06,9.061628431079171,9.349853515625,8.978654593929273,9.349853515625,6613048
2010-07-07,9.34985358566593,9.424093202837343,9.197006821713396,9.279980659484863,9554241
2010-07-08,9.520171447279614,9.616246223449707,9.467766109056374,9.616246223449707,10339432
2010-07-09,9.655546508669559,9.760356319787816,9.546370845074632,9.69485092163086,5790685
2010-07-12,9.651181510452162,9.755990501335207,9.642447288108654,9.7472562789917,4961712
2010-07-13,9.790925093534558,9.869532237563572,9.703584567830612,9.721052169799805,4667561
2010-07-14,9.935038217887707,10.035480499267578,9.882633731650248,10.035480499267578,5075482
2010-07-15,9.956874173248844,10.044215549940429,9.865166105101432,9.926304817199707,6626116
2010-07-16,9.891366276750434,9.965605883124859,9.825860051086572,9.860796928405762,4181964
2010-07-19,9.677381687197684,9.716685258319702,9.655545717648213,9.66427993774414,3952022
2010-07-20,9.651178239372687,9.79965829164884,9.616242200459071,9.790924072265625,9972135
2010-07-21,9.825862412482289,9.869533519626513,9.769091231123952,9.834596633911133,6273511
2010-07-22,9.799658614432996,9.847695564694067,9.66864699660797,9.673013687133789,6295413
2010-07-23,9.89136876969474,9.965608394779947,9.847697662039225,9.926304817199707,8722311
2010-07-26,10.039846354389821,10.12718771659265,9.987441872515847,10.109719276428223,9233858
2010-07-27,10.231999042013479,10.380479140443551,10.218898128175958,10.349909782409668,12661300
2010-07-28,10.428513100043983,10.546422958374023,10.328070840854457,10.546422958374023,9029710
2010-07-29,10.472185636016036,10.598829740801156,10.39357848760079,10.590095520019531,8542842
2010-07-30,10.463450145635074,10.511487934795579,10.393577226479593,10.476551055908203,12504076
2010-08-02,10.528957569514418,10.581362059349264,10.507122435301518,10.56826114654541,5035138
2010-08-03,10.690538957762584,10.694906487935638,10.533325482541452,10.611931800842285,7841022
2010-08-04,10.585729069062987,10.590095760243164,10.37611028140717,10.415413856506348,11399721
2010-08-05,10.476552564745203,10.502755227684453,10.354275148267492,10.415413856506348,7564200
2010-08-06,10.328070810395912,10.35427262833901,10.245096989210792,10.314969062805176,5945230
2010-08-09,10.227630849698459,10.41104697099134,10.201428187248313,10.39357852935791,7827729
2010-08-10,10.358641838608447,10.42414723271896,10.127187936569849,10.166491508483887,9064362
2010-08-11,9.921935685775349,9.952505034306977,9.786557381883638,9.790924072265625,20648556
2010-08-12,9.642444831193954,9.73852041387276,9.603142098591873,9.699216842651367,10800476
2010-08-13,9.673015634026095,9.834596633911133,9.655547191168406,9.834596633911133,9956296
2010-08-16,9.659915470130532,9.878268506922362,9.63808033417525,9.812762260437012,7119742
2010-08-17,9.78219103556242,9.983075589805827,9.72541986063668,9.939404487609863,8718747
2010-08-18,10.03984691409826,10.066049575805664,9.913202812394186,10.066049575805664,10453531
2010-08-19,10.087885934920738,10.087885934920738,9.921938239780813,10.018013000488281,7570991
2010-08-20,9.860797608166173,9.952505659522146,9.747253587670814,9.891366958618164,12136452
2010-08-23,9.847695655457496,9.847695655457496,9.585673256011725,9.638077735900879,12790166
2010-08-24,9.585674609820366,9.603143051790287,9.358588218688965,9.358588218688965,13727859
2010-08-25,9.249411666278514,9.384789994293968,9.170804516441429,9.197007179260254,14579440
2010-08-26,9.279980986003727,9.432827755334218,9.236310720086268,9.410992622375488,12243046
2010-08-27,9.345485272483517,9.555104033451219,9.284346572028682,9.498332023620605,11163014
2010-08-30,9.677380687446705,9.751620292663574,9.646811339578672,9.751620292663574,9596699
2010-08-31,9.629346351603733,9.677384155072017,9.476499557495117,9.476499557495117,12781944
2010-09-01,9.5769398351794,9.782191081292241,9.563838085149692,9.760355949401855,12743615
2010-09-02,9.935037219658353,9.943771439590249,9.838961639026786,9.891366958618164,7358622
2010-09-03,9.891368169042861,9.90010239004358,9.729787177078054,9.825861930847168,6797196
2010-09-06,9.921937366704434,9.948139190673828,9.869532880146265,9.948139190673828,7003174
2010-09-07,9.943773573844238,10.08788613710349,9.930671821824689,10.057316780090332,9933985
2010-09-08,9.978710437197845,9.987443820364021,9.838963727246977,9.913204193115234,9217521
2010-09-09,9.969975101125598,10.052948940886523,9.917569776268762,10.035480499267578,6816774
2010-09-10,10.066050800151743,10.153392177847177,10.009278778856793,10.018013000488281,5769821
2010-09-13,10.162128236475558,10.21889942941352,10.135925566844463,10.214531898498535,7013753
2010-09-14,10.245096830607544,10.297500465682482,10.201425737013135,10.205792427062988,7806636
2010-09-15,10.275666745274204,10.349907195241089,10.210161353841496,10.319337844848633,11005996
2010-09-16,10.42414723271896,10.42414723271896,10.14902306794002,10.166491508483887,16363156
2010-09-17,10.22326374053955,10.26256731652193,10.14028989729649,10.22326374053955,6622553
2010-09-20,10.166490196920801,10.231995582580566,10.109718191786964,10.231995582580566,6361691
2010-09-21,10.32807141519171,10.332438105564869,10.149022014745874,10.183958053588867,8109641
2010-09-22,10.240732578343007,10.323706424790146,10.201429000842898,10.284402847290039,9720761
2010-09-23,10.210159680127362,10.35863971710205,10.175223644814045,10.35863971710205,6784832
2010-09-24,10.20142767860416,10.306236645940201,10.166491635698593,10.258199691772461,10037853
2010-09-27,10.358643062358345,10.480919644752953,10.358643062358345,10.459084510803223,8338084
2010-09-28,10.45034895024558,10.53332277741042,10.415412072311385,10.489651679992676,6961650
2010-09-29,10.542058397044647,10.555159308700352,10.314971176169383,10.35427474975586,8867651
2010-09-30,10.349908578741887,10.36737618228731,10.105353742911927,10.14902400970459,13028293
2010-10-01,10.22763161668221,10.2713018854213,9.948139884065382,10.013646125793457,7300295
2010-10-04,10.08788331780621,10.280033627990761,10.066048188701934,10.183958053588867,4759731
2010-10-05,10.096618353320052,10.153390364475655,9.991809389699727,10.09225082397461,8612531
2010-10-06,10.214528864999965,10.249465747465912,10.175226130154813,10.227630615234375,8637244
2010-10-07,10.135921687778362,10.20142707885746,10.100984808307413,10.175225257873535,6635547
2010-10-08,10.127188383825528,10.157757736817693,10.074783898498868,10.122820854187012,5785968
2010-10-11,10.21889595539667,10.231996866448627,10.066049197726096,10.114086151123047,6449375
2010-10-12,10.114085981194087,10.166491301760086,9.87389870238681,9.895733833312988,9847956
2010-10-13,10.018011504147548,10.018011504147548,9.847696304321289,9.847696304321289,7753635
2010-10-14,9.978708478902014,10.12718770426092,9.943771598615701,10.09225082397461,9474692
2010-10-15,9.991810991423913,10.052949703106414,9.930671441121971,10.013646125793457,10318530
2010-10-18,10.000546821152373,10.039849566166433,9.847699178746199,9.882636070251465,7636495
2010-10-19,9.969975924855222,10.022379576802948,9.913203904212775,9.926304817199707,13726862
2010-10-20,9.869531332156713,9.900100681072601,9.790924195338928,9.865163803100586,12186682
2010-10-21,9.974343544064327,9.974343544064327,9.7472562789917,9.7472562789917,9410206
2010-10-22,9.760355022034155,9.804025281665654,9.729785672568253,9.795291900634766,7660104
2010-10-25,9.817127568591465,10.079149979362876,9.760355557063061,10.022377967834473,8454537
2010-10-26,10.026747794024242,10.048582930038668,9.965609077736053,9.974343299865723,8843329
2010-10-27,10.061684127042966,10.227631822486318,10.009278797158212,10.052949905395508,8954486
2010-10-28,10.17522556216182,10.227630044316104,9.987441925938056,10.022377967834473,14696896
2010-10-29,10.175227492206737,10.227631984301143,9.87826814459212,9.913204193115234,18035171
2010-11-01,10.013645091010208,10.122820751576011,10.000544179466182,10.066049575805664,10142881
2010-11-02,10.048580509421882,10.197060572619703,10.004910247912823,10.17959213256836,7025823
2010-11-03,10.275667570696013,10.341173806009985,10.227630615234375,10.227630615234375,12864485
2010-11-04,10.218896671519493,10.288769599725377,10.135922831343564,10.197061538696289,11961984
2010-11-05,10.306236424803998,10.310603954210567,10.175225637754655,10.201427459716797,13731018
2010-11-08,10.147311022631392,10.19241081014034,10.025543761493457,10.052602767944336,19556644
2010-11-09,10.079659627127835,10.12926894552969,9.948872447587037,9.989460945129395,13154467
2010-11-10,10.048091617593956,10.052601162597455,9.822596180277596,9.92181396484375,10816627
2010-11-11,9.881223575143594,9.948872805590291,9.867694075475958,9.890243530273438,9071495
2010-11-12,9.899263866881588,9.993972100313236,9.836125044593823,9.894753456115723,11512486
2010-11-15,9.921813426719712,9.962402793767192,9.867694559341176,9.885733604431152,5707545
2010-11-16,9.917301409848658,10.039068614583554,9.890241549877521,10.012009620666504,9677092
2010-11-17,9.885733119681385,9.921812940200759,9.822595165881,9.890243530273438,9421087
2010-11-18,9.863182079448059,9.903771437980778,9.777493818569708,9.831613540649414,6576823
2010-11-19,9.854166899557914,9.885735450875279,9.696318946644295,9.750438690185547,7067360
2010-11-22,9.867693861001568,9.89475285974871,9.74141622403692,9.79553508758545,6862692
2010-11-23,9.745923785066926,9.750434194643024,9.592587180560933,9.610626220703125,10360930
2010-11-24,9.561020588913166,9.687298237307488,9.511411265314164,9.65121841430664,16866941
2010-11-25,9.709846022921225,9.718865977119409,9.547489445516431,9.561018943786621,8227097
2010-11-26,9.547490223182393,9.601608220671192,9.493370493585108,9.538470268249512,10977832
2010-11-29,9.497882357141297,9.772987127437817,9.497882357141297,9.718868255615234,8624542
2010-11-30,9.69631673595346,9.77298592212964,9.633178781659266,9.664748191833496,12172894
2010-12-01,9.67827845450093,9.691807955340849,9.547491258921594,9.673768043518066,5942065
2010-12-02,9.786515619931075,9.966912129426355,9.772986119883859,9.903773307800293,9549548
2010-12-03,10.021031580574782,10.025541125112573,9.809064800159103,9.890243530273438,10016243
2010-12-06,9.899265410415483,9.903774955830201,9.750438286967775,9.777497291564941,6768150
2010-12-07,9.80906517816151,9.9263237333139,9.791025267206637,9.894753456115723,8392591
2010-12-08,9.845143242789261,9.872202238337456,9.759454980129743,9.813573837280273,6722163
2010-12-09,9.908286046079173,10.102212101176933,9.894755676799244,10.052602767944336,12263699
2010-12-10,10.079661944295795,10.192410106199455,10.057112485125948,10.178879737854004,8274163
2010-12-13,10.214957246986396,10.363784336573183,10.214957246986396,10.327705383300781,7760381
2010-12-14,10.314176314648842,10.395355052284733,10.278097356840856,10.37280559539795,10290615
2010-12-15,10.458493946387025,10.472023447396708,10.390845575284263,10.404375076293945,12131475
2010-12-16,10.404373622680312,10.463002029567424,10.363784259267728,10.440452575683594,10271183
2010-12-17,10.440454273938222,10.485554055096083,10.431434317706652,10.458494186401367,7047264
2010-12-20,10.417902606245143,10.44496160314497,10.214956665279711,10.219466209411621,7180150
2010-12-21,10.223976795730458,10.300645109673008,10.210447297047466,10.242015838623047,7121269
2010-12-22,10.273585852340087,10.29613617288102,10.12926917041446,10.196917533874512,5272638
2010-12-23,10.214957483164085,10.33221516657827,10.20593752812388,10.269076347351074,5123868
2010-12-24,10.318684455269006,10.318684455269006,10.19691637560744,10.214956283569336,7244295
2010-12-29,10.269075702043228,10.309665064146401,10.196916932310277,10.242015838623047,3456202
2010-12-30,10.22848694336672,10.309665672362181,10.18789757886899,10.196917533874512,2747977
2010-12-31,10.192409389159012,10.201429345403279,10.016522407531738,10.016522407531738,4143921
2011-01-04,10.102207986461273,10.106718396402284,9.95338091343651,10.039069175720215,4268253
2011-01-05,10.021033066855573,10.0435825249975,9.899264953623897,9.957893371582031,6759396
2011-01-06,10.012013540534372,10.02554304278992,9.894754967471544,10.0029935836792,6701554
2011-01-07,10.00299131036441,10.016520809545195,9.96691149114334,9.989460945129395,3543187
2011-01-10,9.94436253680696,9.966911991925999,9.908283581827352,9.95338249206543,4035959
2011-01-11,9.921814603645515,9.971423066095387,9.894754733719253,9.948874473571777,4738397
2011-01-12,9.917303570156276,9.939853025350509,9.81808492803652,9.912793159484863,8241587
2011-01-13,10.00299173026943,10.075149639632148,9.9578919543499,10.066129684448242,5998965
2011-01-14,10.079659606314822,10.147307968133296,10.066129241107744,10.14279842376709,5170134
2011-01-17,10.156326275683636,10.178875725965874,9.953380357089419,10.012009620666504,5022375
2011-01-18,10.048092125485905,10.147309915067131,10.012013165471203,10.102210998535156,4323146
2011-01-19,10.14279866989562,10.232997353896605,10.08867980591673,10.196917533874512,5302670
2011-01-20,10.192406425615815,10.20142637923744,10.043579355994286,10.097698211669922,4724796
2011-01-21,10.187896934015678,10.210447253129265,10.061619304039718,10.169857025146484,6720319
2011-01-24,10.237507214511883,10.318685946014188,10.205937804044796,10.28260612487793,5860244
2011-01-25,10.323195386711797,10.36829429662386,10.287116431993,10.2916259765625,8227557
2011-01-27,10.350254735204274,10.350254735204274,10.232997911901212,10.336725234985352,11089438
2011-01-28,10.341235264307732,10.386334174076792,10.273586033599877,10.332215309143066,14624035
2011-01-31,10.237507422952074,10.386334523033632,10.192408511667793,10.377314567565918,8756370
2011-02-01,10.381825619259692,10.48104340342128,10.345745795161408,10.404375076293945,11456448
2011-02-02,10.472024683978788,10.49457500973023,10.372806888101133,10.417905807495117,6819290
2011-02-03,10.368294511377705,10.512612065350615,10.318686055868625,10.499082565307617,7876794
2011-02-04,10.521631742292072,10.553201152259819,10.463002466900146,10.485552787780762,9409469
2011-02-07,10.485555202704546,10.553203582763672,10.467515288266995,10.553203582763672,4293911
2011-02-08,10.598298124406178,10.683987249557198,10.575748673702158,10.670456886291504,7079421
2011-02-09,10.913996356772977,10.923016313728596,10.80124819390939,10.868897438049316,15477561
2011-02-10,10.91850317373889,10.93203353881836,10.832814903155272,10.93203353881836,8843553
2011-02-11,10.895951866088756,10.91399177242245,10.846343422752206,10.850852966308594,6020705
2011-02-14,10.913995372201487,11.058312938363372,10.891445914873884,11.013213157653809,7125120
2011-02-15,11.040273256789858,11.130471954039521,10.909486055134941,10.963604927062988,9893542
2011-02-16,11.004191706185878,11.134978877042204,10.977131843566895,10.977131843566895,12701027
2011-02-17,10.977132622117834,10.990662121359817,10.886934805765637,10.954583168029785,9273535
2011-02-18,10.954584538865046,11.022232909594578,10.886936168135513,10.91850471496582,6230094
2011-02-21,10.94105691154976,10.981646287360013,10.814779238386524,10.855368614196777,8359273
2011-02-22,10.78771723165993,10.810266687970264,10.652419627743603,10.688499450683594,7014999
2011-02-23,10.620847575110197,10.72006619747281,10.620847575110197,10.670456886291504,5656975
2011-02-24,10.625360993960724,10.665950363144416,10.580262079780777,10.589282035827637,5831154
2011-02-25,10.56672973755736,10.747126226611906,10.562220193404025,10.702027320861816,8786798
2011-02-28,10.652417208905526,10.688497023652893,10.562219404145349,10.611827850341797,3962631
2011-03-01,10.638889322142147,10.67947868685115,10.453982408702075,10.494572639465332,7803880
2011-03-02,10.37731204055078,10.463000297546387,10.354762590399735,10.463000297546387,7214487
2011-03-03,10.422411918640137,10.481041187376475,10.381823424192861,10.422411918640137,5600384
2011-03-04,10.508103297460254,10.629870538956979,10.499083341413394,10.589282035827637,5661894
2011-03-07,10.544181789383941,10.562221700680027,10.444963143309778,10.472023010253906,4440322
2011-03-08,10.399865930881047,10.65242037900067,10.395355519668293,10.593791961669922,5567586
2011-03-09,10.620848714627016,10.647908578007572,10.5081014490102,10.53966999053955,6294512
2011-03-10,10.57575188530307,10.611830844174992,10.39535535883473,10.458494186401367,7139940
2011-03-11,10.309665473637464,10.408883244677243,10.296135974417092,10.327705383300781,8193982
2011-03-15,10.26907641200868,10.28260591162705,9.957891858406352,10.187897682189941,9688766
2011-03-16,10.192410340813888,10.260058719880593,10.084171721830932,10.129271507263184,10533934
2011-03-17,10.034560087471222,10.129268307883214,9.921811958584323,10.075148582458496,16726666
2011-03-18,10.034562715672559,10.219468794780385,9.966913474200407,10.205939292907715,11447222
2011-03-21,10.160838130087008,10.318686050068472,10.10220971923079,10.27358627319336,7211224
2011-03-22,10.44496296884533,10.463002879840092,10.27809682333382,10.336725234985352,6910706
2011-03-23,10.372804919211253,10.476533106972052,10.359274553117734,10.386334419250488,6590933
2011-03-24,10.431431587703186,10.562219619750977,10.408882136052842,10.562219619750977,6004075
2011-03-25,10.67947786798677,10.814775451291228,10.634378096182495,10.702027320861816,13717819
2011-03-28,10.702031365104313,10.783210118974857,10.670461945938492,10.756150245666504,6284556
2011-03-29,10.733597555623934,10.882424648916675,10.702028145954133,10.864385604858398,6882816
2011-03-30,10.90948436267514,11.017722089739607,10.882424497881903,10.945563316345215,11801405
2011-03-31,10.936541151616133,10.97713050757753,10.873402345910419,10.972620964050293,8444194
2011-04-01,10.986154726984799,11.06733347043207,10.941055809982718,11.00870418548584,6397300
2011-04-04,11.08537062942212,11.107920084082298,10.923014036236285,10.96811294555664,7746579
2011-04-05,10.98615046068607,10.999679957321847,10.900462205236039,10.972620964050293,6414775
2011-04-06,10.999681546261158,11.031250953674316,10.941053141667686,11.031250953674316,5265166
2011-04-07,11.049290582761374,11.089879943558431,10.981642225469061,11.017721176147461,7099746
2011-04-08,10.98615380787444,11.09439154604594,10.968113896161078,11.080862045288086,5176886
2011-04-11,11.08988167091047,11.157530038739646,11.049292303791244,11.139490127563477,5771325
2011-04-12,11.22517835889388,11.28380676636262,11.040271449525333,11.067331314086914,8848347
2011-04-13,11.0673320444875,11.26125805545403,11.049292133589216,11.22968864440918,8324711
2011-04-14,11.26125508471793,11.274784581295396,11.157526923497882,11.2387056350708,6886872
